Time,System Time (s),Sample Time (s),LED_A_782_DET1,LED_A_782_DET2,LED_A_782_DET3,LED_A_801_DET1,LED_A_801_DET2,LED_A_801_DET3,LED_A_808_DET1,LED_A_808_DET2,LED_A_808_DET3,LED_A_828_DET1,LED_A_828_DET2,LED_A_828_DET3,LED_A_848_DET1,LED_A_848_DET2,LED_A_848_DET3,LED_A_887_DET1,LED_A_887_DET2,LED_A_887_DET3,LED_A_DARK_DET1,LED_A_DARK_DET2,LED_A_DARK_DET3,LED_B_782_DET1,LED_B_782_DET2,LED_B_782_DET3,LED_B_801_DET1,LED_B_801_DET2,LED_B_801_DET3,LED_B_808_DET1,LED_B_808_DET2,LED_B_808_DET3,LED_B_828_DET1,LED_B_828_DET2,LED_B_828_DET3,LED_B_848_DET1,LED_B_848_DET2,LED_B_848_DET3,LED_B_887_DET1,LED_B_887_DET2,LED_B_887_DET3,LED_B_DARK_DET1,LED_B_DARK_DET2,LED_B_DARK_DET3,Accelerometer X axis,Accelerometer Y axis,Accelerometer Z axis,Gyroscope X axis,Gyroscope Y axis,Gyroscope Z axis,PCB Temp,Skin Temp
10:18:13,1392.9334204847,1392.9468934545,2.1180703273,0.689217015,0.2387436883,1.6786748598,0.5441249875,0.1894911329,1.853329145,0.5953620511000001,0.2062153216,1.9027029272,0.5961079453,0.20352036410000002,1.9954616996,0.6136514476,0.2062101281,1.5651752746,0.4471695264,0.1458277114,0.0087383035,0.0086465288,0.0087961427,0.1759531105,0.5124253963000001,1.5828918176,0.1363547927,0.3934737535,1.2187186267,0.1505248375,0.4377397228,1.3699914875,0.14771770850000002,0.4363400645,1.401508628,0.14683030830000002,0.440741017,1.4442774049,0.10337517660000001,0.3180670839,1.1158982838,0.0088596414,0.0086202504,0.0089247161,2.8181817965000002,1.4132727276000001,9.526090882,0.0795000009,0.0580909093,0.0795000009,8258.8181818182,39318.1818181818
10:18:14,1393.9287450791,1393.9191158,2.1147634801,0.6871986001,0.2382427302,1.6755713639,0.5422528883000001,0.18899191340000002,1.8499284057,0.5932194928,0.2055811682,1.8987281644,0.5937262067,0.20277646030000002,1.9902734335,0.6107623161,0.2052701777,1.5610203807,0.4449894304,0.1452016439,0.0087340866,0.0086244914,0.0087729086,0.1759531105,0.5124253963000001,1.5828918176,0.1363547927,0.3934737535,1.2187186267,0.1505248375,0.4377397228,1.3699914875,0.14771770850000002,0.4363400645,1.401508628,0.14683030830000002,0.440741017,1.4442774049,0.10337517660000001,0.3180670839,1.1158982838,0.0088396484,0.0086161296,0.0088770956,2.8526000023,1.4132727276000001,9.5228999138,0.07890909160000001,0.059700000700000005,0.07890909160000001,8255.2727272727,39312.5
10:18:15,1394.8698754072,1394.8816493,2.1147634801,0.6871986001,0.2382427302,1.6755516797,0.5422528883000001,0.18899191340000002,1.8496751364000001,0.5932194928,0.2055811682,1.8979760093,0.5937082202,0.20277646030000002,1.9887051519,0.6104828351,0.2052701777,1.5599019481,0.4447752391,0.1452016439,0.008702099500000001,0.0086065918,0.0087574573,0.1760320901,0.5124839656,1.5838351281,0.1363547927,0.3934791734,1.2192692371,0.1505248375,0.437761842,1.3707379718000001,0.14771770850000002,0.4363418469,1.4022344580000001,0.14683030830000002,0.4408529067,1.4450519897,0.10337517660000001,0.3181394959,1.1161574146,0.0088276145,0.0085928845,0.008862637500000001,2.8917000055,1.3838999748,9.5093000412,0.07890909160000001,0.0580909093,0.07890909160000001,8265.0,39340.9090909091
10:18:16,1395.8677891096,1395.87188425,2.1130499058,0.6868520302000001,0.23811209860000002,1.6741581316,0.5418428459,0.18883575300000002,1.8485755005,0.5926893658,0.20547061730000002,1.8967119534,0.5930746198,0.20275755550000002,1.9877190145,0.609715083,0.20523821180000001,1.559502192,0.4441477513,0.1451137372,0.008702099500000001,0.0086065918,0.0087574573,0.1764324318,0.5137488583,1.5870244104,0.13672495880000002,0.39443090670000003,1.221914501,0.1509046228,0.4387490491,1.3736441731,0.1480349447,0.4374367686,1.4050770121,0.1470907065,0.4418454361,1.4482188114,0.1035773982,0.3187845889,1.1185284596,0.0088124798,0.0085928845,0.008862637500000001,2.9366363612,1.3838999748,9.4915834268,0.0795000009,0.058090908600000005,0.0795000009,8262.0,39375.0
10:18:17,1396.9014502872,1396.9068737273,2.1130499058,0.6868520302000001,0.2382427302,1.6741581316,0.5418428459,0.18899191340000002,1.8485755005,0.5926893658,0.2055811682,1.8967119534,0.5930746198,0.20277646030000002,1.9877190145,0.609715083,0.20523821180000001,1.559502192,0.4441477513,0.1451137372,0.008702099500000001,0.0086244914,0.0087729086,0.1767679432,0.5148781598000001,1.588833568,0.13701099390000002,0.39534734650000003,1.2235580669,0.15114667040000002,0.43976054600000003,1.3751146721,0.1483489296,0.43836148690000004,1.4070716608,0.1473857727,0.4427369976,1.4500855129,0.10374405760000001,0.3194906525,1.1198119891,0.0088276145,0.0086161296,0.0088770956,2.94150002,1.3838999748,9.4915834268,0.0779090913,0.058090908600000005,0.0779090913,8262.0,39425.0
10:18:18,1397.896739459,1397.9015346,2.1153795645,0.6873055046000001,0.2383434308,1.6755516797,0.5423874385,0.1891644951,1.8496751364000001,0.5933262338,0.20581588550000002,1.8979760093,0.5934823752,0.2029900906,1.9887051519,0.6101167623,0.2054357585,1.5599019481,0.4445233008,0.14530986710000002,0.0087533691,0.0086444824,0.008787475500000001,0.1770300394,0.5151713762,1.5900512213,0.1371167476,0.39545062540000003,1.2241250318,0.15138125460000001,0.4400316215,1.3757724611,0.14847014190000002,0.4385464531,1.4079081442,0.1475872276,0.4430277359,1.4507618863,0.1038665014,0.3197061343,1.1205380708,0.0088276145,0.0086510742,0.008896191500000001,2.9431667129,1.443200016,9.4873636419,0.0808888889,0.0606363636,0.0808888889,8261.4545454545,39431.8181818182
10:18:19,1398.8802728003,1398.8871732727,2.1153795645,0.6873055046000001,0.2383434308,1.6755516797,0.5423874385,0.1891644951,1.8496751364000001,0.5933262338,0.20581588550000002,1.8979760093,0.5934823752,0.2029900906,1.9887051519,0.6101167623,0.2054357585,1.5599019481,0.4445233008,0.14530986710000002,0.0087551269,0.0086837363,0.0088921712,0.1767679432,0.514911102,1.5891086758,0.13701099390000002,0.39534734650000003,1.2235580669,0.15114667040000002,0.43976054600000003,1.3751473388,0.1483489296,0.43836148690000004,1.4070716608,0.1473857727,0.4427369976,1.4500855129,0.10374405760000001,0.3194906525,1.1198119891,0.0088798829,0.008664306600000001,0.008989936,2.9734166463,1.4698888991,9.4844999313,0.0808888889,0.0606363636,0.0808888889,8262.0,39431.8181818182
10:18:20,1399.8493303988,1399.8372255556,2.1150436436,0.68633728,0.23829375560000002,1.6753405333,0.5415288403,0.1890543728,1.8495270670000001,0.5922974184,0.2056523962,1.8968687854,0.5923192731,0.202760876,1.9877190145,0.6092645622,0.20506753700000002,1.559502192,0.4438895768,0.1451066367,0.0087551269,0.0086837363,0.0088921712,0.1766604512,0.5148781598000001,1.5889966762,0.1368555781,0.3952421901,1.223461315,0.15109428730000002,0.4396825818,1.3751146721,0.1481498905,0.4381990612,1.4069593324,0.1472589194,0.4425630142,1.4499190066,0.1035773982,0.3192499574,1.1197726492,0.008890048000000001,0.008664306600000001,0.008989936,2.9734166463,1.4725833337,9.4753998756,0.0808888889,0.0611666661,0.0808888889,8262.0,39425.0
10:18:21,1400.8997015953,1400.9121216667,2.1150436436,0.68633728,0.23829375560000002,1.6753405333,0.5415288403,0.1890543728,1.8495270670000001,0.5922974184,0.2056523962,1.8968687854,0.5922399437,0.202760876,1.9870386718,0.6087299144,0.20506753700000002,1.5585895497,0.4434550229,0.1451066367,0.0087551269,0.0086837363,0.0088921712,0.1766604512,0.5148781598000001,1.5889966762,0.1368555781,0.3952421901,1.223461315,0.15109428730000002,0.4396825818,1.3751146721,0.1481498905,0.4381990612,1.4069593324,0.1472589194,0.4425630142,1.4499190066,0.1035705216,0.3192499574,1.1197726492,0.008890048000000001,0.008664306600000001,0.008989936,2.9734166463,1.4737272804000001,9.4753998756,0.0808888889,0.0638888896,0.0808888889,8265.5,39395.8333333333
10:18:22,1401.9457780361,1401.942776,2.1128763218,0.6852369545,0.2379247696,1.6731595474,0.5403143872,0.1885231553,1.8473832395,0.5909913188,0.2051671259,1.8945372951000001,0.5909652203,0.2022472283,1.9842255083,0.6071516957,0.20455616410000002,1.5566880072,0.4423899184,0.1447508871,0.008741284200000001,0.0086583986,0.008856152400000001,0.1765118265,0.5145949032,1.5889966762,0.1367787429,0.3951135729,1.2233191641,0.1509306969,0.43943200800000004,1.3748887532,0.14805931020000002,0.4379872815,1.4067861918,0.1470615805,0.442346901,1.449708521,0.10354522050000001,0.3191296327,1.1194346772,0.0088798829,0.0086116455,0.0089512451,2.9731999874,1.4741999745,9.4753998756,0.0808888889,0.0638888896,0.0808888889,8267.8,39225.0
